# Wavelength Flux
4.702299e+03 9.461815e-01
4.702313e+03 9.841323e-01
4.702327e+03 9.869047e-01
4.702341e+03 9.850137e-01
4.702355e+03 1.052914e+00
4.702369e+03 1.030674e+00
4.702383e+03 9.092993e-01
4.702397e+03 9.587770e-01
4.702411e+03 9.992968e-01
4.702425e+03 1.012427e+00
4.702439e+03 1.002466e+00
4.702453e+03 9.843325e-01
4.702467e+03 1.035181e+00
4.702481e+03 1.032586e+00
4.702495e+03 9.717995e-01
4.702510e+03 9.846967e-01
4.702523e+03 9.932372e-01
4.702537e+03 9.735698e-01
4.702551e+03 9.863175e-01
4.702566e+03 1.007950e+00
4.702580e+03 1.015468e+00
4.702593e+03 1.015645e+00
4.702608e+03 1.004312e+00
4.702622e+03 1.000464e+00
4.702636e+03 1.001046e+00
4.702650e+03 1.029494e+00
4.702664e+03 1.018124e+00
4.702678e+03 9.932033e-01
4.702692e+03 1.046217e+00
4.702706e+03 1.043482e+00
4.702720e+03 9.716040e-01
4.702734e+03 9.647275e-01
4.702748e+03 9.642756e-01
4.702762e+03 9.876422e-01
4.702776e+03 1.008865e+00
4.702790e+03 1.033117e+00
4.702804e+03 9.932159e-01
4.702818e+03 9.764946e-01
4.702833e+03 9.915680e-01
4.702846e+03 9.295712e-01
4.702860e+03 8.812193e-01
4.702875e+03 9.372379e-01
4.702889e+03 9.086233e-01
4.702902e+03 8.569437e-01
4.702917e+03 7.705972e-01
4.702931e+03 6.884084e-01
4.702945e+03 5.902714e-01
4.702959e+03 5.953497e-01
4.702973e+03 6.024473e-01
4.702987e+03 5.827748e-01
4.703001e+03 6.291978e-01
4.703015e+03 7.003545e-01
4.703029e+03 7.265750e-01
4.703043e+03 7.634572e-01
4.703057e+03 8.008993e-01
4.703071e+03 9.018189e-01
4.703085e+03 9.810952e-01
4.703099e+03 9.196858e-01
4.703113e+03 9.299001e-01
4.703127e+03 9.571514e-01
4.703142e+03 9.625355e-01
4.703155e+03 9.969137e-01
4.703169e+03 1.087879e+00
4.703184e+03 1.030680e+00
4.703198e+03 9.743499e-01
4.703212e+03 9.361299e-01
4.703226e+03 9.527144e-01
4.703240e+03 9.906666e-01
4.703254e+03 9.807227e-01
4.703268e+03 9.854935e-01
4.703282e+03 9.975586e-01
4.703296e+03 1.052638e+00
4.703310e+03 1.084392e+00
4.703324e+03 9.886043e-01
4.703338e+03 9.708904e-01
4.703352e+03 9.702771e-01
4.703366e+03 9.873372e-01
4.703380e+03 1.005291e+00
4.703394e+03 1.028962e+00
4.703408e+03 1.047047e+00
4.703422e+03 1.047978e+00
4.703436e+03 9.552059e-01
4.703451e+03 9.830914e-01
4.703464e+03 1.041558e+00
4.703478e+03 1.029591e+00
4.703493e+03 1.012880e+00
4.703507e+03 9.833548e-01
4.703521e+03 9.496273e-01
4.703534e+03 9.301155e-01
4.703549e+03 9.688593e-01
4.703563e+03 9.703786e-01
4.703577e+03 9.652972e-01
4.703591e+03 9.470458e-01
4.703605e+03 9.817320e-01
4.703619e+03 1.078869e+00
4.703633e+03 1.036756e+00
4.703647e+03 1.007603e+00
4.703661e+03 1.013177e+00
4.703675e+03 1.014652e+00
4.703689e+03 1.015928e+00
4.703703e+03 9.888036e-01
4.703717e+03 9.912689e-01
4.703731e+03 1.019578e+00
4.703745e+03 9.905216e-01
4.703759e+03 9.730476e-01
4.703774e+03 9.770695e-01
4.703787e+03 1.002531e+00
4.703801e+03 1.031791e+00
4.703816e+03 1.055325e+00
4.703830e+03 1.048873e+00
4.703843e+03 1.017001e+00
4.703858e+03 1.042188e+00
4.703872e+03 1.058762e+00
4.703886e+03 1.070879e+00
4.703900e+03 1.032718e+00
4.703914e+03 9.971156e-01
4.703928e+03 1.080505e+00
4.703942e+03 1.064550e+00
4.703956e+03 9.985386e-01
4.703970e+03 1.019262e+00
4.703984e+03 1.029300e+00
4.703998e+03 1.030874e+00
4.704012e+03 1.028574e+00
4.704026e+03 1.027766e+00
4.704040e+03 1.041250e+00
4.704054e+03 1.054882e+00
4.704068e+03 1.072483e+00
4.704083e+03 1.026417e+00
4.704096e+03 1.010987e+00
4.704110e+03 1.037774e+00
4.704125e+03 1.014447e+00
4.704139e+03 9.926811e-01
4.704153e+03 9.871554e-01
4.704167e+03 9.883380e-01
4.704181e+03 9.925999e-01
4.704195e+03 1.010036e+00
4.704209e+03 1.016419e+00
4.704223e+03 1.009729e+00
4.704237e+03 1.025572e+00
4.704251e+03 1.033843e+00
4.704265e+03 1.010686e+00
4.704279e+03 1.004968e+00
4.704293e+03 1.001798e+00
4.704307e+03 9.910225e-01
4.704321e+03 9.398271e-01
4.704335e+03 8.444035e-01
4.704349e+03 8.329182e-01
4.704363e+03 8.225409e-01
4.704377e+03 8.178062e-01
4.704392e+03 8.274461e-01
4.704406e+03 8.415062e-01
4.704419e+03 8.849532e-01
4.704434e+03 9.044527e-01
4.704448e+03 9.116084e-01
4.704462e+03 9.170787e-01
4.704475e+03 9.428915e-01
4.704490e+03 1.019057e+00
4.704504e+03 1.030069e+00
4.704518e+03 1.032000e+00
4.704532e+03 9.990216e-01
4.704546e+03 1.007971e+00
4.704560e+03 1.033997e+00
4.704574e+03 1.042215e+00
4.704588e+03 1.048485e+00
4.704602e+03 1.055171e+00
4.704616e+03 1.024280e+00
4.704630e+03 1.004674e+00
4.704644e+03 1.053509e+00
4.704658e+03 1.065788e+00
4.704672e+03 1.070865e+00
4.704686e+03 1.024255e+00
4.704701e+03 1.000005e+00
4.704715e+03 9.924760e-01
4.704728e+03 9.717392e-01
4.704742e+03 9.611104e-01
4.704757e+03 9.769471e-01
4.704771e+03 1.016795e+00
4.704784e+03 1.058887e+00
4.704799e+03 1.017326e+00
4.704813e+03 1.009372e+00
4.704827e+03 1.017089e+00
4.704841e+03 1.011621e+00
4.704855e+03 1.005772e+00
4.704869e+03 9.959625e-01
4.704883e+03 9.993221e-01
4.704897e+03 1.001922e+00
4.704911e+03 9.882969e-01
4.704925e+03 9.699683e-01
4.704939e+03 9.453108e-01
4.704953e+03 9.847233e-01
4.704967e+03 1.006060e+00
4.704981e+03 1.011877e+00
4.704995e+03 1.010063e+00
4.705009e+03 1.012497e+00
4.705024e+03 1.043356e+00
4.705037e+03 1.032752e+00
4.705051e+03 1.011710e+00
4.705066e+03 1.001309e+00
4.705080e+03 1.003131e+00
4.705094e+03 1.016329e+00
4.705108e+03 1.036251e+00
4.705122e+03 1.041675e+00
4.705136e+03 1.003117e+00
4.705150e+03 1.000681e+00
4.705164e+03 1.003546e+00
4.705178e+03 1.020767e+00
4.705192e+03 1.020972e+00
4.705206e+03 1.013812e+00
4.705220e+03 9.900849e-01
4.705234e+03 9.886025e-01
4.705248e+03 1.026088e+00
4.705262e+03 1.034401e+00
4.705276e+03 1.035615e+00
4.705290e+03 9.988908e-01
4.705304e+03 9.967667e-01
4.705318e+03 1.003861e+00
4.705333e+03 1.027529e+00
4.705347e+03 1.055181e+00
4.705360e+03 1.094884e+00
4.705375e+03 1.089118e+00
4.705389e+03 1.079803e+00
4.705403e+03 1.056682e+00
4.705417e+03 1.043888e+00
4.705431e+03 1.033618e+00
4.705445e+03 1.046427e+00
4.705459e+03 1.033394e+00
4.705473e+03 1.003723e+00
4.705487e+03 1.017297e+00
4.705501e+03 1.026207e+00
4.705515e+03 1.028102e+00
4.705529e+03 1.057421e+00
4.705543e+03 1.079274e+00
4.705557e+03 1.043688e+00
4.705571e+03 1.034460e+00
4.705585e+03 1.031041e+00
4.705599e+03 1.005099e+00
4.705613e+03 9.960054e-01
4.705627e+03 1.000060e+00
4.705642e+03 1.015316e+00
4.705656e+03 1.027021e+00
4.705669e+03 1.033026e+00
4.705683e+03 1.017078e+00
4.705698e+03 9.995303e-01
4.705712e+03 1.018788e+00
4.705725e+03 1.022064e+00
4.705740e+03 1.020110e+00
4.705754e+03 1.008882e+00
4.705768e+03 9.961843e-01
4.705782e+03 9.705421e-01
4.705796e+03 1.009724e+00
4.705810e+03 1.040347e+00
4.705824e+03 1.005122e+00
4.705838e+03 1.009938e+00
4.705852e+03 1.023334e+00
4.705866e+03 1.028356e+00
4.705880e+03 1.028513e+00
4.705894e+03 1.022030e+00
4.705908e+03 1.034791e+00
4.705922e+03 1.037575e+00
4.705936e+03 1.014259e+00
4.705950e+03 1.012384e+00
4.705965e+03 1.011248e+00
4.705978e+03 9.910907e-01
4.705992e+03 9.996647e-01
4.706007e+03 1.020583e+00
4.706021e+03 1.036586e+00
4.706035e+03 1.043036e+00
4.706049e+03 1.040795e+00
4.706063e+03 1.006966e+00
4.706077e+03 9.878296e-01
4.706091e+03 1.038778e+00
4.706105e+03 1.004998e+00
4.706119e+03 9.596352e-01
4.706133e+03 1.023073e+00
4.706147e+03 1.044817e+00
4.706161e+03 1.051297e+00
4.706175e+03 1.032802e+00
4.706189e+03 1.011652e+00
4.706203e+03 9.689719e-01
4.706217e+03 1.015923e+00
4.706231e+03 1.055955e+00
4.706245e+03 1.013782e+00
4.706259e+03 1.033284e+00
4.706274e+03 1.068334e+00
4.706288e+03 1.043946e+00
4.706301e+03 1.021729e+00
4.706316e+03 9.903768e-01
4.706330e+03 1.008104e+00
4.706344e+03 1.012675e+00
4.706358e+03 9.825571e-01
4.706372e+03 9.951259e-01
4.706386e+03 1.008556e+00
4.706400e+03 9.901555e-01
4.706414e+03 9.771254e-01
4.706428e+03 9.637922e-01
4.706442e+03 9.681062e-01
4.706456e+03 9.442123e-01
4.706470e+03 8.906825e-01
4.706484e+03 8.279064e-01
4.706498e+03 7.785999e-01
4.706512e+03 7.667713e-01
4.706526e+03 7.727597e-01
4.706540e+03 7.840872e-01
4.706554e+03 8.025109e-01
4.706568e+03 8.222873e-01
4.706583e+03 8.420132e-01
4.706597e+03 8.921437e-01
4.706610e+03 9.261225e-01
4.706625e+03 9.403363e-01
4.706639e+03 9.612117e-01
4.706653e+03 9.758970e-01
4.706666e+03 9.533625e-01
4.706681e+03 1.002947e+00
4.706695e+03 1.064310e+00
4.706709e+03 1.041799e+00
4.706723e+03 1.031483e+00
4.706737e+03 1.022286e+00
4.706751e+03 9.998931e-01
4.706765e+03 9.895672e-01
4.706779e+03 9.974097e-01
4.706793e+03 1.008361e+00
4.706807e+03 1.016532e+00
4.706821e+03 1.008134e+00
4.706835e+03 1.010501e+00
4.706850e+03 1.014638e+00
4.706863e+03 1.002084e+00
4.706877e+03 9.904174e-01
4.706891e+03 9.736008e-01
4.706906e+03 1.008014e+00
4.706919e+03 1.025724e+00
4.706933e+03 1.014730e+00
4.706948e+03 1.024146e+00
4.706962e+03 1.028678e+00
4.706976e+03 9.956146e-01
4.706990e+03 9.929838e-01
4.707004e+03 9.979844e-01
4.707018e+03 1.027901e+00
4.707032e+03 1.032342e+00
4.707046e+03 1.016078e+00
4.707060e+03 1.032752e+00
4.707074e+03 1.049730e+00
4.707088e+03 1.077855e+00
4.707102e+03 1.056110e+00
4.707116e+03 1.034548e+00
4.707130e+03 1.046257e+00
4.707144e+03 1.017002e+00
4.707158e+03 9.761345e-01
4.707172e+03 9.785357e-01
4.707186e+03 9.666706e-01
4.707200e+03 9.487750e-01
4.707215e+03 9.092258e-01
4.707229e+03 8.905126e-01
4.707242e+03 9.233106e-01
4.707257e+03 8.842478e-01
4.707271e+03 8.505691e-01
4.707285e+03 8.847803e-01
4.707299e+03 8.956578e-01
4.707313e+03 9.029481e-01
4.707327e+03 9.624464e-01
4.707341e+03 9.816607e-01
4.707355e+03 9.697906e-01
4.707369e+03 9.940901e-01
4.707383e+03 1.011015e+00
4.707397e+03 1.020883e+00
4.707411e+03 9.975982e-01
4.707425e+03 9.779695e-01
4.707439e+03 9.997778e-01
4.707453e+03 9.963694e-01
4.707467e+03 9.874311e-01
4.707482e+03 9.966917e-01
4.707495e+03 9.908907e-01
4.707509e+03 9.736528e-01
4.707524e+03 9.690386e-01
4.707538e+03 9.746373e-01
4.707551e+03 1.004224e+00
4.707566e+03 1.006556e+00
4.707580e+03 1.011959e+00
4.707594e+03 1.049667e+00
4.707607e+03 1.039500e+00
4.707622e+03 1.017584e+00
4.707636e+03 1.013454e+00
4.707650e+03 1.004033e+00
4.707664e+03 9.904959e-01
4.707678e+03 9.987969e-01
4.707692e+03 1.006882e+00
4.707706e+03 1.020934e+00
4.707720e+03 1.005134e+00
4.707734e+03 9.955240e-01
4.707748e+03 1.026231e+00
4.707762e+03 1.011501e+00
4.707776e+03 9.891645e-01
4.707791e+03 1.003882e+00
4.707804e+03 1.012976e+00
4.707818e+03 1.022781e+00
4.707832e+03 1.016377e+00
4.707847e+03 1.009861e+00
4.707860e+03 9.979817e-01
4.707874e+03 1.013302e+00
4.707889e+03 1.020563e+00
4.707903e+03 9.961071e-01
4.707917e+03 9.839236e-01
4.707931e+03 9.742770e-01
4.707945e+03 9.866123e-01
4.707959e+03 9.691508e-01
4.707973e+03 9.346235e-01
4.707987e+03 9.996542e-01
4.708001e+03 1.029030e+00
4.708015e+03 1.033175e+00
4.708029e+03 9.914313e-01
4.708043e+03 9.622867e-01
4.708057e+03 9.624979e-01
4.708071e+03 9.807990e-01
4.708085e+03 1.001121e+00
4.708099e+03 1.013749e+00
4.708113e+03 1.013681e+00
4.708127e+03 1.008082e+00
4.708141e+03 1.014109e+00
4.708156e+03 9.947362e-01
4.708170e+03 9.446259e-01
4.708183e+03 9.892046e-01
4.708198e+03 1.017532e+00
4.708212e+03 1.023710e+00
4.708226e+03 1.005675e+00
4.708240e+03 9.895068e-01
4.708254e+03 9.972143e-01
4.708268e+03 9.913757e-01
4.708282e+03 9.840863e-01
4.708296e+03 1.024851e+00
4.708310e+03 1.023619e+00
4.708324e+03 9.964455e-01
4.708338e+03 1.003956e+00
4.708352e+03 1.007857e+00
4.708366e+03 1.013877e+00
4.708380e+03 9.829534e-01
4.708394e+03 9.684828e-01
4.708408e+03 1.022426e+00
4.708423e+03 1.025296e+00
4.708436e+03 1.020534e+00
4.708450e+03 1.011311e+00
4.708465e+03 1.002550e+00
4.708479e+03 9.933077e-01
4.708492e+03 9.857154e-01
4.708507e+03 9.924394e-01
4.708521e+03 1.020447e+00
4.708535e+03 9.901045e-01
4.708549e+03 9.672774e-01
4.708563e+03 9.536339e-01
4.708577e+03 9.450899e-01
4.708591e+03 9.340171e-01
4.708605e+03 8.992507e-01
4.708619e+03 8.694746e-01
4.708633e+03 8.224844e-01
4.708647e+03 8.138739e-01
4.708661e+03 8.139512e-01
4.708675e+03 8.335907e-01
4.708689e+03 8.470258e-01
4.708703e+03 8.805326e-01
4.708717e+03 9.193207e-01
4.708732e+03 9.389105e-01
4.708745e+03 9.496829e-01
4.708759e+03 9.575294e-01
4.708774e+03 9.659328e-01
4.708788e+03 9.732634e-01
4.708801e+03 9.818741e-01
4.708815e+03 9.843784e-01
4.708830e+03 1.002165e+00
4.708844e+03 9.935662e-01
4.708858e+03 9.821859e-01
4.708872e+03 9.707797e-01
4.708886e+03 9.710395e-01
4.708900e+03 9.701298e-01
4.708914e+03 9.816023e-01
4.708928e+03 9.803332e-01
4.708942e+03 9.775145e-01
4.708956e+03 9.786234e-01
4.708970e+03 9.839804e-01
4.708984e+03 9.770506e-01
4.708998e+03 9.817346e-01
4.709012e+03 9.742790e-01
4.709026e+03 9.506490e-01
4.709040e+03 9.677804e-01
4.709054e+03 9.483953e-01
4.709068e+03 9.479776e-01
4.709082e+03 9.541082e-01
4.709097e+03 9.676899e-01
4.709111e+03 9.566979e-01
4.709124e+03 9.607302e-01
4.709139e+03 9.671937e-01
4.709153e+03 9.754053e-01
4.709167e+03 9.726766e-01
4.709181e+03 9.541345e-01
4.709195e+03 9.765528e-01
4.709209e+03 9.879577e-01
4.709223e+03 9.778579e-01
4.709237e+03 9.698020e-01
4.709251e+03 9.776734e-01
4.709265e+03 9.889258e-01
4.709279e+03 9.786999e-01
4.709293e+03 9.834995e-01
4.709307e+03 9.792018e-01
4.709321e+03 9.740794e-01
4.709335e+03 9.941103e-01
4.709349e+03 9.951583e-01
4.709364e+03 9.671988e-01
4.709377e+03 9.828120e-01
4.709391e+03 9.689386e-01
4.709406e+03 9.672938e-01
4.709420e+03 9.782550e-01
4.709433e+03 9.858705e-01
4.709448e+03 9.742278e-01
4.709462e+03 9.793584e-01
4.709476e+03 9.859095e-01
4.709490e+03 9.818778e-01
4.709504e+03 9.951194e-01
4.709518e+03 9.652881e-01
4.709532e+03 9.601122e-01
4.709546e+03 9.688022e-01
4.709560e+03 9.863000e-01
4.709574e+03 9.900336e-01
4.709588e+03 9.947541e-01
4.709602e+03 9.819775e-01
4.709616e+03 9.667473e-01
4.709630e+03 9.590073e-01
4.709644e+03 9.667588e-01
4.709658e+03 9.403262e-01
4.709673e+03 9.110478e-01
4.709686e+03 8.807602e-01
4.709700e+03 8.657584e-01
4.709715e+03 8.655493e-01
4.709729e+03 8.729162e-01
4.709742e+03 8.861806e-01
4.709756e+03 9.029761e-01
4.709771e+03 9.048400e-01
4.709785e+03 9.421368e-01
4.709799e+03 9.570299e-01
4.709813e+03 9.686902e-01
4.709827e+03 9.702469e-01
4.709841e+03 9.638579e-01
4.709855e+03 9.782504e-01
4.709869e+03 9.760680e-01
4.709883e+03 9.750317e-01
4.709897e+03 9.823053e-01
4.709911e+03 9.932509e-01
4.709925e+03 9.919844e-01
4.709939e+03 9.903113e-01
4.709953e+03 9.921151e-01
4.709967e+03 9.948482e-01
4.709982e+03 9.724638e-01
4.709995e+03 9.662774e-01
4.710009e+03 9.675314e-01
4.710023e+03 9.564087e-01
4.710038e+03 9.558005e-01
4.710052e+03 9.686740e-01
4.710065e+03 9.823228e-01
4.710080e+03 9.913239e-01
4.710094e+03 9.844533e-01
4.710108e+03 9.668406e-01
4.710122e+03 9.758637e-01
4.710136e+03 9.714773e-01
4.710150e+03 9.672989e-01
4.710164e+03 9.625361e-01
4.710178e+03 9.476480e-01
4.710192e+03 9.547105e-01
4.710206e+03 9.433528e-01
4.710220e+03 9.419827e-01
4.710234e+03 9.444433e-01
4.710248e+03 9.218482e-01
4.710262e+03 9.150070e-01
4.710276e+03 9.237840e-01
4.710290e+03 9.334703e-01
4.710305e+03 9.319001e-01
4.710318e+03 9.241390e-01
4.710332e+03 9.468685e-01
4.710347e+03 9.498869e-01
4.710361e+03 9.610378e-01
4.710374e+03 9.749542e-01
4.710389e+03 9.847285e-01
4.710403e+03 9.636128e-01
4.710417e+03 9.776820e-01
4.710431e+03 9.817806e-01
4.710445e+03 9.817528e-01
4.710459e+03 9.971641e-01
4.710473e+03 9.766569e-01
4.710487e+03 9.757375e-01
4.710501e+03 9.848922e-01
4.710515e+03 9.853449e-01
4.710529e+03 9.803901e-01
4.710543e+03 9.857233e-01
4.710557e+03 9.657319e-01
4.710571e+03 9.766303e-01
4.710585e+03 9.960825e-01
4.710599e+03 9.664248e-01
4.710614e+03 9.718135e-01
4.710627e+03 9.745490e-01
4.710641e+03 9.868132e-01
4.710656e+03 9.792651e-01
4.710670e+03 9.799950e-01
4.710684e+03 9.910532e-01
4.710698e+03 9.865726e-01
4.710712e+03 9.834223e-01
4.710726e+03 9.904087e-01
4.710740e+03 9.697288e-01
4.710754e+03 9.805495e-01
4.710768e+03 9.908925e-01
4.710782e+03 9.833618e-01
4.710796e+03 9.764047e-01
4.710810e+03 9.884833e-01
4.710824e+03 9.887185e-01
4.710838e+03 9.768345e-01
4.710852e+03 9.778201e-01
4.710866e+03 9.795941e-01
4.710880e+03 9.965518e-01
4.710894e+03 9.960197e-01
4.710908e+03 9.837283e-01
4.710923e+03 9.820039e-01
4.710936e+03 9.909856e-01
4.710950e+03 9.887197e-01
4.710964e+03 9.996563e-01
4.710979e+03 9.825224e-01
4.710993e+03 9.750636e-01
4.711006e+03 9.895354e-01
4.711021e+03 9.796180e-01
4.711035e+03 9.743822e-01
4.711049e+03 9.715424e-01
4.711063e+03 9.758307e-01
4.711077e+03 9.849984e-01
4.711091e+03 9.885498e-01
4.711105e+03 9.812244e-01
4.711119e+03 9.959277e-01
4.711133e+03 9.946567e-01
4.711147e+03 9.835566e-01
4.711161e+03 9.897257e-01
4.711175e+03 9.934098e-01
4.711189e+03 9.923635e-01
4.711203e+03 9.978687e-01
4.711217e+03 1.002147e+00
4.711231e+03 9.922495e-01
4.711246e+03 9.770761e-01
4.711259e+03 9.794371e-01
4.711273e+03 9.882693e-01
4.711288e+03 1.000073e+00
4.711302e+03 9.818689e-01
4.711315e+03 9.804233e-01
4.711330e+03 9.853178e-01
4.711344e+03 9.856035e-01
4.711358e+03 9.832510e-01
4.711372e+03 9.908044e-01
4.711386e+03 1.001539e+00
4.711400e+03 9.860174e-01
4.711414e+03 9.889665e-01
4.711428e+03 9.953403e-01
4.711442e+03 9.714413e-01
4.711456e+03 9.860100e-01
4.711470e+03 9.799492e-01
4.711484e+03 9.748555e-01
4.711498e+03 9.827999e-01
4.711512e+03 9.883572e-01
4.711526e+03 9.948554e-01
4.711540e+03 9.782417e-01
4.711555e+03 9.786354e-01
4.711568e+03 9.962728e-01
4.711582e+03 9.986268e-01
4.711597e+03 9.905891e-01
4.711611e+03 9.887725e-01
4.711625e+03 9.886000e-01
4.711639e+03 9.880664e-01
4.711653e+03 9.815473e-01
4.711667e+03 9.695932e-01
4.711681e+03 9.711204e-01
4.711695e+03 9.770386e-01
4.711709e+03 9.839483e-01
4.711723e+03 9.999987e-01
4.711737e+03 9.864464e-01
4.711751e+03 9.835066e-01
4.711765e+03 9.823894e-01
4.711779e+03 9.722055e-01
4.711793e+03 9.738858e-01
4.711807e+03 9.859898e-01
4.711821e+03 9.801205e-01
4.711835e+03 9.840830e-01
4.711849e+03 9.943264e-01
4.711864e+03 9.863226e-01
4.711877e+03 9.773493e-01
4.711891e+03 9.722557e-01
4.711906e+03 9.797138e-01
4.711920e+03 9.771379e-01
4.711934e+03 9.652790e-01
4.711947e+03 9.727269e-01
4.711962e+03 9.826618e-01
4.711976e+03 9.810910e-01
4.711990e+03 9.762231e-01
4.712004e+03 9.638377e-01
4.712018e+03 9.647659e-01
4.712032e+03 9.729677e-01
4.712046e+03 9.756336e-01
4.712060e+03 9.797348e-01
4.712074e+03 9.822561e-01
4.712088e+03 9.716502e-01
4.712102e+03 9.723328e-01
4.712116e+03 9.828576e-01
4.712130e+03 9.890814e-01
4.712144e+03 9.943625e-01
4.712158e+03 1.008463e+00
4.712172e+03 9.894923e-01
4.712187e+03 9.809338e-01
4.712200e+03 9.823939e-01
4.712214e+03 9.875517e-01
4.712229e+03 9.864517e-01
4.712243e+03 9.701851e-01
4.712256e+03 9.775540e-01
4.712271e+03 9.815412e-01
4.712285e+03 9.894518e-01
4.712299e+03 9.926206e-01
4.712313e+03 9.710638e-01
4.712327e+03 9.708285e-01
4.712341e+03 9.863706e-01
4.712355e+03 9.956393e-01
4.712369e+03 9.972346e-01
4.712383e+03 9.697353e-01
4.712397e+03 9.633363e-01
4.712411e+03 9.835716e-01
4.712425e+03 9.916837e-01
4.712439e+03 9.906543e-01
4.712453e+03 9.872504e-01
4.712467e+03 9.790149e-01
4.712481e+03 9.810257e-01
4.712496e+03 9.846879e-01
4.712509e+03 9.893806e-01
4.712523e+03 9.934763e-01
4.712538e+03 9.961953e-01
4.712552e+03 9.967833e-01
4.712566e+03 1.000665e+00
4.712580e+03 9.872040e-01
4.712594e+03 9.798609e-01
4.712608e+03 9.985020e-01
4.712622e+03 9.917042e-01
4.712636e+03 9.948622e-01
4.712650e+03 9.909465e-01
4.712664e+03 9.842409e-01
4.712678e+03 9.800625e-01
4.712692e+03 9.800887e-01
4.712706e+03 9.824846e-01
4.712720e+03 9.956067e-01
4.712734e+03 9.775513e-01
4.712748e+03 9.699101e-01
4.712762e+03 9.965052e-01
4.712776e+03 9.808913e-01
4.712790e+03 9.783471e-01
4.712805e+03 9.805463e-01
4.712818e+03 9.675013e-01
4.712832e+03 9.654830e-01
4.712847e+03 9.808803e-01
4.712861e+03 9.819717e-01
4.712875e+03 9.818784e-01
4.712888e+03 9.837824e-01
4.712903e+03 9.966630e-01
4.712917e+03 9.793391e-01
4.712931e+03 9.828372e-01
4.712945e+03 9.798253e-01
4.712959e+03 9.719337e-01
4.712973e+03 9.995563e-01
4.712987e+03 9.675096e-01
4.713001e+03 9.644393e-01
4.713015e+03 9.453163e-01
4.713029e+03 9.394276e-01
4.713043e+03 9.454147e-01
4.713057e+03 9.138918e-01
4.713071e+03 9.347606e-01
4.713085e+03 9.367144e-01
4.713099e+03 9.398584e-01
4.713113e+03 9.507203e-01
4.713128e+03 9.498070e-01
4.713141e+03 9.760553e-01
4.713155e+03 9.741812e-01
4.713170e+03 9.817284e-01
4.713184e+03 9.827710e-01
4.713197e+03 9.767651e-01
4.713212e+03 9.933559e-01
4.713226e+03 9.919868e-01
4.713240e+03 9.867305e-01
4.713254e+03 9.855858e-01
4.713268e+03 9.904605e-01
4.713282e+03 9.915477e-01
4.713296e+03 9.859679e-01
4.713310e+03 9.839703e-01
4.713324e+03 9.829212e-01
4.713338e+03 9.814692e-01
4.713352e+03 9.951450e-01
4.713366e+03 9.891233e-01
4.713380e+03 9.857539e-01
4.713394e+03 9.858857e-01
4.713408e+03 9.904724e-01
4.713422e+03 9.962405e-01
4.713437e+03 9.883110e-01
4.713450e+03 9.882536e-01
4.713464e+03 9.804004e-01
4.713479e+03 9.770716e-01
4.713493e+03 9.897848e-01
4.713507e+03 9.927524e-01
4.713521e+03 9.858623e-01
4.713535e+03 9.913118e-01
4.713549e+03 9.866863e-01
4.713563e+03 9.811913e-01
4.713577e+03 9.808301e-01
