# Wavelength Flux
4.098459e+03 9.247975e-01
4.098473e+03 9.045002e-01
4.098488e+03 8.907818e-01
4.098503e+03 8.720572e-01
4.098517e+03 8.477145e-01
4.098532e+03 8.318692e-01
4.098546e+03 8.008157e-01
4.098561e+03 7.646379e-01
4.098576e+03 7.185733e-01
4.098590e+03 6.969351e-01
4.098605e+03 7.039228e-01
4.098620e+03 7.337934e-01
4.098634e+03 7.963446e-01
4.098649e+03 8.468848e-01
4.098664e+03 8.936960e-01
4.098678e+03 9.181826e-01
4.098693e+03 9.380115e-01
4.098708e+03 9.413904e-01
4.098722e+03 9.464627e-01
4.098737e+03 9.586517e-01
4.098751e+03 9.595683e-01
4.098766e+03 9.568638e-01
4.098781e+03 9.524937e-01
4.098795e+03 9.574677e-01
4.098810e+03 9.432814e-01
4.098825e+03 9.286928e-01
4.098839e+03 9.133735e-01
4.098854e+03 9.016430e-01
4.098869e+03 8.633789e-01
4.098883e+03 8.439761e-01
4.098898e+03 8.425270e-01
4.098913e+03 8.466001e-01
4.098927e+03 8.579139e-01
4.098942e+03 8.698812e-01
4.098956e+03 8.760388e-01
4.098971e+03 8.933246e-01
4.098986e+03 9.047085e-01
4.099000e+03 9.172072e-01
4.099015e+03 9.318345e-01
4.099030e+03 9.272502e-01
4.099044e+03 9.304380e-01
4.099059e+03 9.374717e-01
4.099074e+03 9.498214e-01
4.099088e+03 9.386926e-01
4.099103e+03 9.328080e-01
4.099117e+03 9.297732e-01
4.099132e+03 9.328178e-01
4.099147e+03 9.374780e-01
4.099161e+03 9.392631e-01
4.099176e+03 9.368660e-01
4.099191e+03 9.363727e-01
4.099205e+03 9.415610e-01
4.099220e+03 9.443551e-01
4.099235e+03 9.424652e-01
4.099250e+03 9.416564e-01
4.099264e+03 9.478886e-01
4.099279e+03 9.538400e-01
4.099294e+03 9.473722e-01
4.099308e+03 9.456387e-01
4.099323e+03 9.452272e-01
4.099338e+03 9.460236e-01
4.099352e+03 9.474823e-01
4.099367e+03 9.454199e-01
4.099382e+03 9.422960e-01
4.099396e+03 9.498530e-01
4.099411e+03 1.133311e+00
4.099425e+03 1.045381e+00
4.099440e+03 9.595461e-01
4.099455e+03 9.289909e-01
4.099469e+03 9.285640e-01
4.099484e+03 9.262984e-01
4.099499e+03 9.229499e-01
4.099513e+03 9.147111e-01
4.099528e+03 9.282998e-01
4.099543e+03 9.309610e-01
4.099557e+03 9.250872e-01
4.099572e+03 9.109728e-01
4.099587e+03 9.243234e-01
4.099601e+03 9.309712e-01
4.099616e+03 9.331070e-01
4.099630e+03 9.375891e-01
4.099645e+03 9.327027e-01
4.099660e+03 9.346291e-01
4.099674e+03 9.427982e-01
4.099689e+03 9.306371e-01
4.099704e+03 9.281507e-01
4.099718e+03 9.217204e-01
4.099733e+03 9.099091e-01
4.099748e+03 9.086162e-01
4.099762e+03 9.054229e-01
4.099777e+03 9.024897e-01
4.099791e+03 8.974723e-01
4.099806e+03 9.127828e-01
4.099821e+03 9.135703e-01
4.099835e+03 9.148449e-01
4.099850e+03 9.322237e-01
4.099865e+03 9.299462e-01
4.099879e+03 9.254646e-01
4.099894e+03 9.254599e-01
4.099909e+03 9.236351e-01
4.099923e+03 9.289625e-01
4.099938e+03 9.299132e-01
4.099953e+03 9.254983e-01
4.099967e+03 9.230220e-01
4.099982e+03 9.229468e-01
4.099996e+03 9.230771e-01
4.100011e+03 9.210184e-01
4.100026e+03 9.144203e-01
4.100040e+03 9.138353e-01
4.100055e+03 9.141133e-01
4.100070e+03 9.166434e-01
4.100084e+03 9.185506e-01
4.100099e+03 9.040347e-01
4.100114e+03 8.956065e-01
4.100128e+03 8.962737e-01
4.100143e+03 8.853516e-01
4.100158e+03 8.758996e-01
4.100173e+03 8.687039e-01
4.100187e+03 8.662941e-01
4.100202e+03 8.460919e-01
4.100217e+03 8.333299e-01
4.100231e+03 8.272228e-01
4.100246e+03 8.199478e-01
4.100261e+03 8.334016e-01
4.100275e+03 8.455280e-01
4.100290e+03 8.585428e-01
4.100304e+03 8.723482e-01
4.100319e+03 8.805804e-01
4.100334e+03 8.855466e-01
4.100348e+03 8.881671e-01
4.100363e+03 8.901245e-01
4.100378e+03 8.952278e-01
4.100392e+03 8.980967e-01
4.100407e+03 8.969274e-01
4.100422e+03 8.996240e-01
4.100436e+03 8.941731e-01
4.100451e+03 8.913274e-01
4.100465e+03 8.931270e-01
4.100480e+03 8.799259e-01
4.100495e+03 8.727107e-01
4.100509e+03 8.600345e-01
4.100524e+03 8.402147e-01
4.100539e+03 8.337944e-01
4.100553e+03 8.182890e-01
4.100568e+03 8.093318e-01
4.100583e+03 8.024059e-01
4.100597e+03 7.836348e-01
4.100612e+03 7.571726e-01
4.100627e+03 7.370000e-01
4.100641e+03 7.233771e-01
4.100656e+03 6.890106e-01
4.100670e+03 6.535121e-01
4.100685e+03 6.096150e-01
4.100700e+03 5.510136e-01
4.100714e+03 5.065928e-01
4.100729e+03 4.803594e-01
4.100744e+03 4.789447e-01
4.100758e+03 5.122135e-01
4.100773e+03 5.713711e-01
4.100788e+03 6.259850e-01
4.100802e+03 6.775682e-01
4.100817e+03 7.179134e-01
4.100832e+03 7.547998e-01
4.100846e+03 7.825117e-01
4.100861e+03 8.028507e-01
4.100875e+03 8.280064e-01
4.100890e+03 8.229035e-01
4.100905e+03 8.232812e-01
4.100919e+03 8.238156e-01
4.100934e+03 8.203053e-01
4.100949e+03 8.283558e-01
4.100963e+03 8.278458e-01
4.100978e+03 8.260868e-01
4.100993e+03 8.130133e-01
4.101007e+03 8.240342e-01
4.101022e+03 8.197191e-01
4.101037e+03 8.134217e-01
4.101051e+03 8.212481e-01
4.101066e+03 8.087707e-01
4.101081e+03 8.014737e-01
4.101096e+03 7.963819e-01
4.101110e+03 8.023606e-01
4.101125e+03 7.998944e-01
4.101140e+03 8.064821e-01
4.101154e+03 8.161609e-01
4.101169e+03 7.961543e-01
4.101183e+03 7.875313e-01
4.101198e+03 7.896348e-01
4.101213e+03 7.638569e-01
4.101227e+03 7.511772e-01
4.101242e+03 7.322719e-01
4.101257e+03 7.229166e-01
4.101271e+03 7.161877e-01
4.101286e+03 7.073257e-01
4.101301e+03 6.972317e-01
4.101315e+03 6.907436e-01
4.101330e+03 6.850864e-01
4.101344e+03 6.712347e-01
4.101359e+03 6.526139e-01
4.101374e+03 6.262072e-01
4.101388e+03 6.038421e-01
4.101403e+03 5.801385e-01
4.101418e+03 5.447500e-01
4.101432e+03 5.065721e-01
4.101447e+03 4.701293e-01
4.101462e+03 4.461876e-01
4.101476e+03 4.073008e-01
4.101491e+03 3.708313e-01
4.101506e+03 3.377450e-01
4.101520e+03 3.108947e-01
4.101535e+03 2.880045e-01
4.101549e+03 2.836919e-01
4.101564e+03 2.827950e-01
4.101579e+03 2.303875e-01
4.101593e+03 2.086279e-01
4.101608e+03 1.952799e-01
4.101623e+03 1.899485e-01
4.101637e+03 1.787237e-01
4.101652e+03 1.745060e-01
4.101667e+03 1.703442e-01
4.101681e+03 1.662963e-01
4.101696e+03 1.637977e-01
4.101711e+03 1.580024e-01
4.101725e+03 1.594528e-01
4.101740e+03 1.615202e-01
4.101754e+03 1.598427e-01
4.101769e+03 1.639163e-01
4.101784e+03 1.616725e-01
4.101798e+03 1.609406e-01
4.101813e+03 1.668011e-01
4.101828e+03 1.728965e-01
4.101842e+03 1.795775e-01
4.101857e+03 1.882659e-01
4.101872e+03 1.998473e-01
4.101886e+03 2.063162e-01
4.101901e+03 2.236430e-01
4.101916e+03 2.424301e-01
4.101930e+03 2.636926e-01
4.101945e+03 2.821696e-01
4.101959e+03 3.116370e-01
4.101974e+03 3.491363e-01
4.101989e+03 3.840901e-01
4.102004e+03 4.225060e-01
4.102018e+03 4.529608e-01
4.102033e+03 4.905395e-01
4.102048e+03 5.351960e-01
4.102062e+03 5.700506e-01
4.102077e+03 5.957038e-01
4.102092e+03 6.186884e-01
4.102106e+03 6.464545e-01
4.102121e+03 6.659219e-01
4.102136e+03 6.868272e-01
4.102150e+03 7.050301e-01
4.102165e+03 7.138022e-01
4.102180e+03 7.371399e-01
4.102194e+03 7.472383e-01
4.102209e+03 7.580316e-01
4.102223e+03 7.687149e-01
4.102238e+03 7.738051e-01
4.102253e+03 7.830469e-01
4.102267e+03 7.819914e-01
4.102282e+03 7.914952e-01
4.102297e+03 7.964011e-01
4.102311e+03 7.974998e-01
4.102326e+03 8.000329e-01
4.102341e+03 8.027721e-01
4.102355e+03 8.021627e-01
4.102370e+03 8.085571e-01
4.102385e+03 8.113679e-01
4.102399e+03 8.120854e-01
4.102414e+03 8.272889e-01
4.102428e+03 8.333813e-01
4.102443e+03 8.361906e-01
4.102458e+03 8.360103e-01
4.102472e+03 8.264356e-01
4.102487e+03 8.350985e-01
4.102502e+03 8.401982e-01
4.102516e+03 8.418182e-01
4.102531e+03 8.388227e-01
4.102546e+03 8.314778e-01
4.102560e+03 8.332187e-01
4.102575e+03 8.388507e-01
4.102590e+03 8.519166e-01
4.102604e+03 8.609962e-01
4.102619e+03 8.619995e-01
4.102633e+03 8.632061e-01
4.102648e+03 8.643280e-01
4.102663e+03 8.739724e-01
4.102677e+03 8.687696e-01
4.102692e+03 8.683106e-01
4.102707e+03 8.701584e-01
4.102721e+03 8.633147e-01
4.102736e+03 8.713496e-01
4.102751e+03 8.783772e-01
4.102765e+03 8.747833e-01
4.102780e+03 8.654402e-01
4.102794e+03 8.623801e-01
4.102809e+03 8.488345e-01
4.102824e+03 8.271746e-01
4.102838e+03 8.030771e-01
4.102853e+03 7.546516e-01
4.102868e+03 6.923978e-01
4.102882e+03 6.229220e-01
4.102897e+03 5.267966e-01
4.102912e+03 4.564567e-01
4.102927e+03 4.265880e-01
4.102941e+03 4.429190e-01
4.102956e+03 4.918119e-01
4.102971e+03 5.698959e-01
4.102985e+03 6.466157e-01
4.103000e+03 7.238764e-01
4.103015e+03 7.837691e-01
4.103029e+03 8.174543e-01
4.103044e+03 8.493026e-01
4.103059e+03 8.739469e-01
4.103073e+03 8.837512e-01
4.103088e+03 8.903350e-01
4.103102e+03 8.929892e-01
4.103117e+03 8.958574e-01
4.103132e+03 8.974841e-01
4.103146e+03 8.925191e-01
4.103161e+03 8.896917e-01
4.103176e+03 8.815643e-01
4.103190e+03 8.635238e-01
4.103205e+03 8.500096e-01
4.103220e+03 8.116830e-01
4.103234e+03 7.549072e-01
4.103249e+03 6.723786e-01
4.103264e+03 5.836099e-01
4.103278e+03 4.888389e-01
4.103293e+03 4.380454e-01
4.103307e+03 4.217704e-01
4.103322e+03 4.822306e-01
4.103337e+03 5.559324e-01
4.103351e+03 6.443411e-01
4.103366e+03 7.255555e-01
4.103381e+03 7.976726e-01
4.103395e+03 8.388843e-01
4.103410e+03 8.587569e-01
4.103425e+03 8.851262e-01
4.103439e+03 9.062005e-01
4.103454e+03 9.160635e-01
4.103468e+03 9.129803e-01
4.103483e+03 9.103104e-01
4.103498e+03 9.202403e-01
4.103512e+03 9.305175e-01
4.103527e+03 9.213115e-01
4.103542e+03 9.283664e-01
4.103556e+03 9.272136e-01
4.103571e+03 9.093878e-01
4.103586e+03 9.153036e-01
4.103600e+03 9.189492e-01
4.103615e+03 9.208953e-01
4.103630e+03 9.196200e-01
4.103644e+03 9.308989e-01
4.103659e+03 9.271428e-01
4.103673e+03 9.276008e-01
4.103688e+03 9.305379e-01
4.103703e+03 9.296148e-01
4.103717e+03 9.293014e-01
4.103732e+03 9.343253e-01
4.103747e+03 9.375285e-01
4.103761e+03 9.316066e-01
4.103776e+03 9.372525e-01
4.103791e+03 9.323905e-01
4.103805e+03 9.303011e-01
4.103820e+03 9.309694e-01
4.103835e+03 9.276728e-01
4.103850e+03 9.273959e-01
4.103864e+03 9.253625e-01
4.103879e+03 9.275556e-01
4.103894e+03 9.186340e-01
4.103908e+03 9.247241e-01
4.103923e+03 9.203626e-01
4.103938e+03 9.203036e-01
4.103952e+03 9.232731e-01
4.103967e+03 9.140995e-01
4.103981e+03 9.215566e-01
4.103996e+03 9.223825e-01
4.104011e+03 9.082641e-01
4.104025e+03 9.100114e-01
4.104040e+03 9.037842e-01
4.104055e+03 8.898425e-01
4.104069e+03 8.644054e-01
4.104084e+03 8.545687e-01
4.104099e+03 8.415442e-01
4.104113e+03 8.282681e-01
4.104128e+03 8.334721e-01
4.104143e+03 8.530084e-01
4.104157e+03 8.664976e-01
4.104172e+03 8.799247e-01
4.104186e+03 8.839160e-01
4.104201e+03 8.751612e-01
4.104216e+03 8.778034e-01
4.104230e+03 8.781829e-01
4.104245e+03 8.837835e-01
4.104260e+03 8.984086e-01
4.104274e+03 9.016036e-01
4.104289e+03 9.059680e-01
4.104304e+03 9.175332e-01
4.104318e+03 9.318509e-01
4.104333e+03 9.315726e-01
4.104347e+03 9.255529e-01
4.104362e+03 9.218916e-01
4.104377e+03 9.206262e-01
4.104391e+03 9.205816e-01
4.104406e+03 9.162022e-01
4.104421e+03 9.191117e-01
4.104435e+03 9.188514e-01
4.104450e+03 9.175321e-01
4.104465e+03 9.240635e-01
4.104479e+03 9.194624e-01
4.104494e+03 9.261350e-01
4.104509e+03 9.312745e-01
4.104523e+03 9.325479e-01
4.104538e+03 9.334338e-01
4.104552e+03 9.216830e-01
4.104567e+03 9.208904e-01
4.104582e+03 9.339802e-01
4.104596e+03 9.300879e-01
4.104611e+03 9.398019e-01
4.104626e+03 9.392636e-01
4.104640e+03 9.342459e-01
4.104655e+03 9.431121e-01
4.104670e+03 9.370953e-01
4.104684e+03 9.422057e-01
4.104699e+03 9.460053e-01
4.104714e+03 9.456929e-01
4.104728e+03 9.392411e-01
4.104743e+03 9.492305e-01
4.104758e+03 9.460217e-01
4.104773e+03 9.384742e-01
4.104787e+03 9.486426e-01
4.104802e+03 9.540147e-01
4.104817e+03 9.454411e-01
4.104831e+03 9.383783e-01
4.104846e+03 9.365436e-01
4.104860e+03 9.362953e-01
4.104875e+03 9.366948e-01
4.104890e+03 9.333411e-01
4.104904e+03 9.373700e-01
4.104919e+03 9.387212e-01
4.104934e+03 9.145712e-01
4.104948e+03 9.571814e-01
4.104963e+03 1.036570e+00
4.104978e+03 1.062666e+00
4.104992e+03 9.246071e-01
4.105007e+03 9.011254e-01
4.105021e+03 8.952847e-01
4.105036e+03 9.028231e-01
4.105051e+03 9.180913e-01
4.105065e+03 9.219611e-01
4.105080e+03 9.339166e-01
4.105095e+03 9.394948e-01
4.105109e+03 9.368812e-01
4.105124e+03 9.394155e-01
4.105139e+03 9.381565e-01
4.105153e+03 9.326494e-01
4.105168e+03 9.234550e-01
4.105183e+03 9.325279e-01
4.105197e+03 9.423465e-01
4.105212e+03 9.430945e-01
4.105226e+03 9.448702e-01
4.105241e+03 9.572873e-01
4.105256e+03 9.518240e-01
4.105270e+03 9.664612e-01
4.105285e+03 9.645900e-01
4.105300e+03 9.498208e-01
4.105314e+03 9.541466e-01
4.105329e+03 9.542467e-01
4.105344e+03 9.615765e-01
4.105358e+03 9.658177e-01
4.105373e+03 9.586353e-01
4.105388e+03 9.671152e-01
4.105402e+03 9.674790e-01
4.105417e+03 9.649816e-01
4.105431e+03 9.710165e-01
4.105446e+03 9.736972e-01
4.105461e+03 9.661579e-01
4.105475e+03 9.690282e-01
4.105490e+03 9.758623e-01
4.105505e+03 9.634508e-01
4.105519e+03 9.591956e-01
4.105534e+03 9.621648e-01
4.105549e+03 9.696836e-01
4.105563e+03 9.764063e-01
4.105578e+03 9.655574e-01
4.105593e+03 9.687218e-01
4.105607e+03 9.719657e-01
4.105622e+03 9.745029e-01
4.105636e+03 9.714853e-01
4.105651e+03 9.699574e-01
4.105666e+03 9.739426e-01
4.105681e+03 9.729183e-01
4.105695e+03 9.669452e-01
4.105710e+03 9.645070e-01
4.105725e+03 9.597448e-01
4.105739e+03 9.660231e-01
4.105754e+03 9.663273e-01
4.105769e+03 9.566610e-01
4.105783e+03 9.545149e-01
4.105798e+03 9.559491e-01
4.105813e+03 9.571111e-01
4.105827e+03 9.560887e-01
4.105842e+03 9.633713e-01
4.105857e+03 9.618972e-01
4.105871e+03 9.603321e-01
4.105886e+03 9.609087e-01
4.105900e+03 9.588321e-01
4.105915e+03 9.659678e-01
4.105930e+03 9.632108e-01
4.105944e+03 9.614027e-01
4.105959e+03 9.627180e-01
4.105974e+03 9.622874e-01
4.105988e+03 9.570748e-01
4.106003e+03 9.646548e-01
4.106018e+03 9.649578e-01
4.106032e+03 9.657182e-01
4.106047e+03 9.708616e-01
4.106062e+03 9.772068e-01
4.106076e+03 9.667264e-01
4.106091e+03 9.582539e-01
4.106105e+03 9.626169e-01
4.106120e+03 9.474359e-01
4.106135e+03 9.590926e-01
4.106149e+03 9.624972e-01
4.106164e+03 9.575366e-01
4.106179e+03 9.498139e-01
4.106193e+03 9.518547e-01
4.106208e+03 9.446001e-01
4.106223e+03 9.388213e-01
4.106237e+03 9.387075e-01
4.106252e+03 9.378642e-01
4.106267e+03 9.435718e-01
4.106281e+03 9.439760e-01
4.106296e+03 9.447535e-01
4.106310e+03 9.482625e-01
4.106325e+03 9.600521e-01
4.106340e+03 9.559520e-01
4.106354e+03 9.500104e-01
4.106369e+03 9.447171e-01
4.106384e+03 9.359419e-01
4.106398e+03 9.241702e-01
4.106413e+03 9.120105e-01
4.106428e+03 9.158600e-01
4.106442e+03 9.280171e-01
4.106457e+03 9.190010e-01
4.106471e+03 9.221636e-01
4.106486e+03 9.280687e-01
4.106501e+03 9.370461e-01
4.106515e+03 9.482249e-01
4.106530e+03 9.408302e-01
4.106545e+03 9.235945e-01
4.106559e+03 9.173869e-01
4.106574e+03 9.144613e-01
4.106589e+03 9.063284e-01
4.106604e+03 9.248342e-01
4.106618e+03 9.294038e-01
4.106633e+03 9.397824e-01
4.106648e+03 9.454344e-01
4.106662e+03 9.415929e-01
4.106677e+03 9.461552e-01
4.106692e+03 9.416369e-01
4.106706e+03 9.359211e-01
4.106721e+03 9.355850e-01
4.106736e+03 9.403391e-01
4.106750e+03 9.446715e-01
4.106765e+03 9.575838e-01
4.106779e+03 9.691429e-01
4.106794e+03 9.744426e-01
4.106809e+03 9.727594e-01
4.106823e+03 9.670616e-01
4.106838e+03 9.617863e-01
4.106853e+03 9.719795e-01
4.106867e+03 9.761001e-01
4.106882e+03 9.689938e-01
4.106897e+03 9.625491e-01
4.106911e+03 9.687692e-01
4.106926e+03 9.722487e-01
4.106941e+03 9.642177e-01
4.106955e+03 9.821105e-01
4.106970e+03 9.800844e-01
4.106984e+03 9.731633e-01
4.106999e+03 9.760718e-01
4.107014e+03 9.777959e-01
4.107028e+03 9.725340e-01
4.107043e+03 9.769430e-01
4.107058e+03 9.785678e-01
4.107072e+03 9.774106e-01
4.107087e+03 9.873940e-01
4.107102e+03 9.765808e-01
4.107116e+03 9.719663e-01
4.107131e+03 9.757748e-01
4.107146e+03 9.779671e-01
4.107160e+03 9.771454e-01
4.107175e+03 9.697894e-01
4.107189e+03 9.616546e-01
4.107204e+03 9.583085e-01
4.107219e+03 9.458953e-01
4.107233e+03 9.363412e-01
4.107248e+03 9.207561e-01
4.107263e+03 9.063810e-01
4.107277e+03 9.186004e-01
4.107292e+03 9.301969e-01
4.107307e+03 9.280795e-01
4.107321e+03 9.033476e-01
4.107336e+03 8.768657e-01
4.107350e+03 8.480895e-01
4.107365e+03 8.161331e-01
4.107380e+03 7.890201e-01
4.107394e+03 7.525573e-01
4.107409e+03 7.091468e-01
4.107424e+03 6.816283e-01
4.107438e+03 6.606394e-01
4.107453e+03 6.319020e-01
4.107468e+03 6.260834e-01
4.107482e+03 6.306670e-01
4.107497e+03 6.697134e-01
4.107512e+03 7.209064e-01
4.107527e+03 7.979588e-01
4.107541e+03 8.500907e-01
4.107556e+03 8.994409e-01
4.107571e+03 9.300112e-01
4.107585e+03 9.413376e-01
4.107600e+03 9.632093e-01
4.107615e+03 9.668137e-01
4.107629e+03 9.730614e-01
4.107644e+03 9.782135e-01
4.107658e+03 9.819955e-01
4.107673e+03 9.844673e-01
4.107688e+03 9.809474e-01
4.107702e+03 9.705207e-01
4.107717e+03 9.668286e-01
4.107732e+03 9.705272e-01
4.107746e+03 9.685615e-01
4.107761e+03 9.667337e-01
4.107776e+03 9.610323e-01
4.107790e+03 9.594467e-01
4.107805e+03 9.568639e-01
4.107820e+03 9.628904e-01
4.107834e+03 9.643574e-01
4.107849e+03 9.631212e-01
4.107863e+03 9.729410e-01
4.107878e+03 9.692262e-01
4.107893e+03 9.751287e-01
4.107907e+03 9.686590e-01
4.107922e+03 9.664150e-01
4.107937e+03 9.733616e-01
4.107951e+03 9.695547e-01
4.107966e+03 9.703608e-01
4.107981e+03 9.741257e-01
4.107995e+03 9.783047e-01
4.108010e+03 9.660750e-01
4.108024e+03 9.674291e-01
4.108039e+03 9.742097e-01
4.108054e+03 9.788348e-01
4.108068e+03 9.827448e-01
4.108083e+03 9.767113e-01
4.108098e+03 9.792446e-01
4.108112e+03 9.650670e-01
4.108127e+03 9.686869e-01
4.108142e+03 9.746895e-01
4.108156e+03 9.696198e-01
4.108171e+03 9.672887e-01
4.108186e+03 9.746034e-01
4.108200e+03 9.755018e-01
4.108215e+03 9.825640e-01
4.108229e+03 9.880267e-01
4.108244e+03 9.726992e-01
4.108259e+03 9.734726e-01
4.108273e+03 9.679067e-01
4.108288e+03 9.688329e-01
4.108303e+03 9.661248e-01
4.108317e+03 9.601320e-01
4.108332e+03 9.611339e-01
4.108347e+03 9.534529e-01
4.108361e+03 9.494187e-01
4.108376e+03 9.409994e-01
4.108391e+03 9.277766e-01
4.108405e+03 9.210114e-01
4.108420e+03 9.278783e-01
4.108434e+03 9.354794e-01
4.108450e+03 9.422648e-01
4.108464e+03 9.501534e-01
4.108479e+03 9.520412e-01
4.108494e+03 9.580868e-01
4.108508e+03 9.561198e-01
4.108523e+03 9.570808e-01
4.108537e+03 9.621131e-01
4.108552e+03 9.651682e-01
4.108567e+03 9.737668e-01
4.108581e+03 9.820858e-01
4.108596e+03 9.810114e-01
4.108611e+03 9.797709e-01
4.108625e+03 9.876105e-01
4.108640e+03 9.923627e-01
4.108655e+03 9.881825e-01
4.108669e+03 9.878600e-01
4.108684e+03 9.916807e-01
4.108698e+03 9.930083e-01
4.108713e+03 9.881230e-01
4.108728e+03 9.823142e-01
4.108742e+03 9.812996e-01
4.108757e+03 9.839458e-01
4.108772e+03 9.843560e-01
4.108786e+03 9.886611e-01
4.108801e+03 9.897566e-01
4.108816e+03 1.002734e+00
4.108830e+03 1.037069e+00
4.108845e+03 1.054474e+00
4.108860e+03 1.014628e+00
4.108874e+03 9.913415e-01
4.108889e+03 9.849746e-01
4.108903e+03 9.853109e-01
4.108918e+03 9.769260e-01
4.108933e+03 9.731786e-01
4.108947e+03 9.646896e-01
4.108962e+03 9.517637e-01
4.108977e+03 9.312901e-01
4.108991e+03 8.896792e-01
4.109006e+03 8.307925e-01
4.109021e+03 7.468765e-01
4.109035e+03 6.586427e-01
4.109050e+03 5.676399e-01
4.109065e+03 5.273978e-01
4.109079e+03 5.374153e-01
4.109094e+03 6.087198e-01
4.109108e+03 6.932431e-01
4.109123e+03 7.840808e-01
4.109138e+03 8.397081e-01
4.109152e+03 8.924810e-01
4.109167e+03 9.424680e-01
4.109182e+03 9.653314e-01
4.109196e+03 9.699456e-01
4.109211e+03 9.773288e-01
4.109226e+03 9.713481e-01
4.109240e+03 9.829336e-01
4.109255e+03 9.854764e-01
4.109270e+03 9.917200e-01
4.109284e+03 9.856737e-01
4.109299e+03 9.760244e-01
4.109313e+03 9.616313e-01
4.109328e+03 9.437609e-01
4.109343e+03 9.165437e-01
4.109357e+03 8.739324e-01
4.109372e+03 8.194090e-01
4.109387e+03 7.330231e-01
4.109402e+03 6.467829e-01
4.109416e+03 5.517938e-01
4.109431e+03 4.782496e-01
4.109446e+03 4.211507e-01
4.109460e+03 4.231871e-01
4.109475e+03 4.748804e-01
4.109490e+03 5.623834e-01
4.109504e+03 6.581025e-01
4.109519e+03 7.571955e-01
4.109534e+03 8.287951e-01
4.109548e+03 8.802285e-01
4.109563e+03 9.040018e-01
4.109577e+03 9.285798e-01
4.109592e+03 9.502602e-01
4.109607e+03 9.544528e-01
4.109621e+03 9.706425e-01
4.109636e+03 9.737641e-01
4.109651e+03 9.683067e-01
4.109665e+03 9.666480e-01
4.109680e+03 9.618957e-01
4.109695e+03 9.502612e-01
4.109709e+03 9.387498e-01
4.109724e+03 9.064893e-01
4.109739e+03 8.724635e-01
4.109753e+03 8.194606e-01
4.109768e+03 7.658902e-01
4.109782e+03 7.236824e-01
4.109797e+03 7.304249e-01
4.109812e+03 7.456466e-01
4.109826e+03 7.964844e-01
4.109841e+03 8.420725e-01
4.109856e+03 8.777709e-01
4.109870e+03 9.120901e-01
4.109885e+03 9.427354e-01
4.109900e+03 9.629369e-01
4.109914e+03 9.688322e-01
4.109929e+03 9.809951e-01
4.109944e+03 9.790235e-01
4.109958e+03 9.698767e-01
4.109973e+03 9.749392e-01
4.109987e+03 9.706754e-01
4.110002e+03 9.680023e-01
4.110017e+03 9.492821e-01
4.110031e+03 9.325734e-01
4.110046e+03 9.430829e-01
4.110061e+03 9.523212e-01
4.110075e+03 9.606396e-01
4.110090e+03 9.699220e-01
4.110105e+03 9.695364e-01
4.110119e+03 9.611384e-01
4.110134e+03 9.594734e-01
4.110149e+03 9.579998e-01
4.110163e+03 9.565654e-01
4.110178e+03 9.634166e-01
4.110192e+03 9.641849e-01
4.110207e+03 9.657407e-01
4.110222e+03 9.658672e-01
4.110236e+03 9.720979e-01
4.110251e+03 9.829484e-01
4.110266e+03 9.811714e-01
4.110280e+03 9.816914e-01
4.110295e+03 9.792846e-01
4.110310e+03 9.797535e-01
4.110325e+03 9.711633e-01
4.110339e+03 9.672137e-01
4.110354e+03 9.457102e-01
4.110369e+03 9.145002e-01
4.110383e+03 9.175901e-01
4.110398e+03 9.039449e-01
4.110413e+03 8.673665e-01
4.110427e+03 8.228096e-01
4.110442e+03 7.727802e-01
4.110456e+03 7.148744e-01
4.110471e+03 6.737723e-01
4.110486e+03 6.624917e-01
4.110500e+03 6.797611e-01
4.110515e+03 7.051436e-01
4.110530e+03 7.525819e-01
4.110544e+03 7.934117e-01
4.110559e+03 8.311542e-01
4.110574e+03 8.756163e-01
4.110588e+03 9.027267e-01
4.110603e+03 9.207451e-01
4.110618e+03 9.391394e-01
4.110632e+03 9.629295e-01
4.110647e+03 9.722254e-01
4.110661e+03 9.837794e-01
4.110676e+03 9.655080e-01
4.110691e+03 9.754761e-01
4.110705e+03 9.733926e-01
4.110720e+03 9.699090e-01
4.110735e+03 9.780791e-01
4.110749e+03 9.825369e-01
4.110764e+03 9.826568e-01
4.110779e+03 9.740368e-01
4.110793e+03 9.686182e-01
4.110808e+03 9.637296e-01
4.110823e+03 9.586169e-01
4.110837e+03 9.574284e-01
4.110852e+03 9.578988e-01
4.110866e+03 9.683269e-01
4.110881e+03 9.749883e-01
4.110896e+03 9.783157e-01
4.110910e+03 9.815813e-01
4.110925e+03 9.877600e-01
4.110940e+03 9.820037e-01
4.110954e+03 9.780298e-01
4.110969e+03 9.806226e-01
4.110984e+03 9.807174e-01
4.110998e+03 9.751935e-01
4.111013e+03 9.837551e-01
4.111027e+03 9.810623e-01
4.111042e+03 9.810199e-01
4.111057e+03 9.907272e-01
4.111071e+03 9.866798e-01
4.111086e+03 9.841670e-01
4.111101e+03 9.807738e-01
4.111115e+03 9.944865e-01
4.111130e+03 9.952932e-01
4.111145e+03 9.963582e-01
4.111159e+03 1.005555e+00
4.111174e+03 9.976476e-01
4.111189e+03 9.873902e-01
4.111203e+03 9.816458e-01
4.111218e+03 9.762337e-01
4.111233e+03 9.764739e-01
4.111248e+03 9.552319e-01
